"库名","表名","表名中文","表内序号","列名","列名中文","数据类型","是否允空","记录数","去重个数","空值个数","是否主键","外键关联表名","是否码值"
"LC00059999","FE_ST_EXCHANGE","","48","PAYER_COUNTRY","","VARCHAR2","Y","1004","3","999","","",""
"LC00059999","FE_ST_EXCHANGE","","49","OPP_TRANSACTOR","","VARCHAR2","Y","1004","0","1004","","",""
"LC00059999","FE_ST_EXCHANGE","","50","RATE_UNIT","","NUMBER","Y","1004","1","0","","",""
"LC00059999","FE_ST_EXCHANGE","","51","STRIKE_TYPE","","CHAR","Y","1004","2","1000","","","1"
"LC00059999","FE_ST_EXCHANGE","","52","STRIKE_STAT","","CHAR","Y","1004","1","1000","","",""
"LC00059999","FE_ST_EXCHANGE","","53","STRIKE_REMARK","","VARCHAR2","Y","1004","4","1000","","",""
"LC00059999","FE_ST_EXCHANGE","","54","STRIKE_OPER_ID","","VARCHAR2","Y","1004","2","1000","","",""
"LC00059999","FE_ST_EXCHANGE","","55","STRIKE_OPER_DATE","","VARCHAR2","Y","1004","4","1000","","",""
"LC00059999","FE_ST_EXCHANGE","","56","STRIKE_CHECK_ID","","VARCHAR2","Y","1004","1","1000","","",""
"LC00059999","FE_ST_EXCHANGE","","57","STRIKE_DATE","","VARCHAR2","Y","1004","4","1000","","",""
"LC00059999","FE_ST_EXCHANGE","","58","EXCHSET_PURPOSE","","VARCHAR2","Y","1004","3","987","","",""
"LC00059999","FE_ST_EXCHANGE","","59","TO_US_AMT","","NUMBER","Y","1004","528","225","","",""
"LC00059999","FE_ST_EXCHANGE","","60","AMT_TO_US_RATE","","NUMBER","Y","1004","25","225","","",""
"LC00059999","FE_TRANS_CODE","","1","FE_TRANS_ID","","VARCHAR2","N","379","379","0","1","",""
"LC00059999","FE_TRANS_CODE","","2","TRANS_FLAG","0结汇；1售汇","CHAR","Y","379","0","379","","","1"
"LC00059999","FE_TRANS_CODE","","3","TRANS_ITEM","1贸易；2非贸易；3资本","VARCHAR2","Y","379","0","379","","",""
"LC00059999","FE_TRANS_CODE","","4","TRANS_LEVEL","1、一级；2、二级；3、三级；（可根据需要增加级别）","CHAR","Y","379","2","0","","","1"
"LC00059999","FE_TRANS_CODE","","5","TRANS_CODE","","VARCHAR2","Y","379","194","0","","",""
"LC00059999","FE_TRANS_CODE","","6","TRANS_NAME","","VARCHAR2","Y","379","373","0","","",""
"LC00059999","FE_TRANS_CODE","","7","TRANS_END_FLAG","0、否；1、是","CHAR","Y","379","2","0","","","1"
"LC00059999","FE_TRANS_CODE","","8","TRANS_HIGHER_LEVEL","","VARCHAR2","Y","379","1","1","","","1"
"LC00059999","FE_TRANS_CODE","","9","TRANS_STATUS","0、正常；1、停用","CHAR","Y","379","1","1","","","1"
"LC00059999","FE_TRANS_CODE","","10","TRANS_REMARK","","VARCHAR2","Y","379","0","379","","",""
"LC00059999","FE_TRANS_CODE","","11","CREAT_DATE","","VARCHAR2","Y","379","0","379","","",""
"LC00059999","FE_TRANS_CODE","","12","CREAT_OPER","","VARCHAR2","Y","379","0","379","","",""
"LC00059999","FE_TRANS_CODE","","13","UPD_DATE","","VARCHAR2","Y","379","0","379","","",""
"LC00059999","FE_TRANS_CODE","","14","UPD_OPER","","VARCHAR2","Y","379","0","379","","",""
"LC00059999","FE_TRANS_CODE","","15","TRANS_ITEM1","","VARCHAR2","Y","379","0","379","","",""
"LC00059999","FE_TRANS_CODE","","16","TRANS_SFFLAG","1、收入，2、支出","CHAR","Y","379","2","1","","","1"
"LC00059999","FE_TT_BILL","","1","ID","","VARCHAR2","Y","128","128","0","","",""
"LC00059999","FE_TT_BILL","","2","BILL_CODE","","VARCHAR2","Y","128","128","0","","",""
"LC00059999","FE_TT_BILL","","3","APPLY_DATE","","VARCHAR2","Y","128","49","0","","",""
"LC00059999","FE_TT_BILL","","4","VALUE_DATE","","VARCHAR2","Y","128","49","0","","",""
"LC00059999","FE_TT_BILL","","5","APP_CODE","","VARCHAR2","Y","128","0","128","","","1"
"LC00059999","FE_TT_BILL","","6","BIZ_TYPE","","CHAR","Y","128","1","0","","","1"
"LC00059999","FE_TT_BILL","","7","BILL_TYPE","","CHAR","Y","128","2","0","","","1"
"LC00059999","FE_TT_BILL","","8","CURED","","VARCHAR2","Y","128","4","0","","",""
"LC00059999","FE_TT_BILL","","9","AMOUNT","","NUMBER","Y","128","112","0","","",""
"LC00059999","FE_TT_BILL","","10","PAY_ACC","","VARCHAR2","Y","128","11","106","","",""
"LC00059999","FE_TT_BILL","","11","URGENT_SIGN","","CHAR","Y","128","1","106","","",""
"LC00059999","FE_TT_BILL","","12","PAY_NOTE","","VARCHAR2","Y","128","1","127","","",""
"LC00059999","FE_TT_BILL","","13","SETTLE_TYPE","","CHAR","Y","128","3","0","","","1"
"LC00059999","FE_TT_BILL","","14","REMARK","","VARCHAR2","Y","128","2","126","","",""
"LC00059999","FE_TT_BILL","","15","REC_ACC","","VARCHAR2","Y","128","2","126","","",""
"LC00059999","FE_TT_BILL","","16","REC_ACC_NAME","","VARCHAR2","Y","128","28","7","","",""
"LC00059999","FE_TT_BILL","","17","REC_ACC_DRESS","","VARCHAR2","Y","128","0","128","","",""
"LC00059999","FE_TT_BILL","","18","PAY_COUNTRY","","VARCHAR2","Y","128","16","82","","",""
"LC00059999","FE_TT_BILL","","19","COUNTRY","","VARCHAR2","Y","128","13","106","","",""
"LC00059999","FE_TT_BILL","","20","REC_BANK_NAME","","VARCHAR2","Y","128","0","128","","",""
"LC00059999","FE_TT_BILL","","21","REC_BANK_SWIFT","","VARCHAR2","Y","128","3","125","","",""
"LC00059999","FE_TT_BILL","","22","REC_BANK_NO","","VARCHAR2","Y","128","0","128","","",""
"LC00059999","FE_TT_BILL","","23","REC_BANK_DRESS","","VARCHAR2","Y","128","0","128","","",""
"LC00059999","FE_TT_BILL","","24","PROXY_BANK_NAME","","VARCHAR2","Y","128","0","128","","",""
"LC00059999","FE_TT_BILL","","25","PROXY_BANK_SWIFT","","VARCHAR2","Y","128","0","128","","",""
"LC00059999","FE_TT_BILL","","26","PROXY_BANK_DRESS","","VARCHAR2","Y","128","0","128","","",""
"LC00059999","FE_TT_BILL","","27","PROXY_BANK_ACC","","VARCHAR2","Y","128","0","128","","",""
"LC00059999","FE_TT_BILL","","28","TRAN_CODE","","VARCHAR2","Y","128","8","14","","","1"
"LC00059999","FE_TT_BILL","","29","TRAN_NOTE","","VARCHAR2","Y","128","10","111","","",""
"LC00059999","FE_TT_BILL","","30","CONTRACT_NO","","VARCHAR2","Y","128","30","82","","",""
"LC00059999","FE_TT_BILL","","31","INVOICE_NO","","VARCHAR2","Y","128","56","71","","",""
"LC00059999","FE_TT_BILL","","32","IS_IMPORT","","CHAR","Y","128","0","128","","",""
"LC00059999","FE_TT_BILL","","33","APPROVE_NO","","VARCHAR2","Y","128","0","128","","",""
"LC00059999","FE_TT_BILL","","34","COST_BEARING","","CHAR","Y","128","2","106","","",""
"LC00059999","FE_TT_BILL","","35","DECLARE_UNIT_NO","","VARCHAR2","Y","128","0","128","","",""
"LC00059999","FE_TT_BILL","","36","BILL_STATUS","","VARCHAR2","Y","128","2","0","","","1"
"LC00059999","FE_TT_BILL","","37","TRAN_TYPE","","CHAR","Y","128","3","5","","","1"
"LC00059999","FE_TT_BILL","","38","CUST_ACC","","VARCHAR2","Y","128","21","22","","",""
"LC00059999","FE_TT_BILL","","39","BANK_ACCT","","VARCHAR2","Y","128","8","0","","",""
"LC00059999","FE_TT_BILL","","40","DE_BANK","","VARCHAR2","Y","128","2","22","","",""
"LC00059999","FE_TT_BILL","","41","BOND_CARGO","","CHAR","Y","128","0","128","","",""
"LC00059999","FE_TT_BILL","","42","REC_PROPERTY","","CHAR","Y","128","2","34","","",""
"LC00059999","FE_TT_BILL","","43","DE_BANK_SWIFT","","VARCHAR2","Y","128","1","127","","",""
"LC00059999","FE_TT_BILL","","44","DE_BANK_NAME","","VARCHAR2","Y","128","0","128","","",""
"LC00059999","FE_TT_BILL","","45","ACCOUNT_CURRENT","","CHAR","Y","128","2","26","","",""
"LC00059999","FE_TT_BILL","","46","USE","","VARCHAR2","Y","128","31","0","","",""
"LC00059999","FE_TT_BILL","","47","OPERATOR","","VARCHAR2","Y","128","1","0","","",""
"LC00059999","FE_TT_BILL","","48","OPERATOR_NAME","","VARCHAR2","Y","128","1","1","","",""
"LC00059999","FE_TT_BILL","","49","OPERATE_DATE","","VARCHAR2","Y","128","49","0","","",""
"LC00059999","FE_TT_BILL","","50","CHECKER","","VARCHAR2","Y","128","2","1","","",""
"LC00059999","FE_TT_BILL","","51","CHECKER_NAME","","VARCHAR2","Y","128","0","128","","",""
"LC00059999","FE_TT_BILL","","52","CHECK_DATE","","VARCHAR2","Y","128","49","1","","",""
"LC00059999","FE_TT_BILL","","53","RETURN_REASON","","VARCHAR2","Y","128","1","123","","",""
"LC00059999","FE_TT_BILL","","54","BZNS_DATE","","VARCHAR2","Y","128","17","109","","",""
"LC00059999","FE_TT_BILL","","55","DELIVERY_TYPE","","CHAR","Y","128","0","128","","","1"
"LC00059999","FE_TT_BILL","","56","ORG_ID","","VARCHAR2","Y","128","1","0","","",""
"LC00059999","FE_TT_BILL","","57","CUST_CODE","","VARCHAR2","Y","128","21","0","","","1"
"LC00059999","FE_TT_BILL","","58","FOUND_BELONG","","CHAR","Y","128","1","24","","",""
"LC00059999","FE_TT_BILL","","59","PAY_METHOD","","CHAR","Y","128","1","106","","",""
"LC00059999","FE_TT_BILL","","60","BILL_SOURCE","","CHAR","Y","128","1","0","","",""
"LC00059999","FE_TT_BILL","","61","TRANS_ID","","VARCHAR2","Y","128","123","5","","",""
"LC00059999","FE_TT_BILL","","62","BANK_DEAL_INFO","","VARCHAR2","Y","128","0","128","","",""
"LC00059999","FE_TT_BILL","","63","STRIKE_TYPE","","VARCHAR2","Y","128","0","128","","","1"
"LC00059999","FE_TT_BILL","","64","STRIKE_STAT","","CHAR","Y","128","0","128","","",""
"LC00059999","FE_TT_BILL","","65","STRIKE_REMARK","","VARCHAR2","Y","128","0","128","","",""
"LC00059999","FE_TT_BILL","","66","STRIKE_OPER_ID","","VARCHAR2","Y","128","0","128","","",""
"LC00059999","FE_TT_BILL","","67","STRIKE_OPER_DATE","","VARCHAR2","Y","128","0","128","","",""
"LC00059999","FE_TT_BILL","","68","STRIKE_CHECK_ID","","VARCHAR2","Y","128","0","128","","",""
"LC00059999","FE_TT_BILL","","69","STRIKE_DATE","","VARCHAR2","Y","128","0","128","","",""
"LC00059999","FE_TT_BILL","","70","SFJZ","","CHAR","Y","128","1","109","","",""
"LC00059999","FE_TT_BILL","","71","FKZLPCH","","VARCHAR2","Y","128","0","128","","",""
"LC00059999","FE_TT_BILL","","72","PROVINCE","","VARCHAR2","Y","128","0","128","","",""
"LC00059999","FE_TT_BILL","","73","CITY","","VARCHAR2","Y","128","0","128","","",""
"LC00059999","FE_TT_BILL","","74","PAY_TYPE","","VARCHAR2","Y","128","1","106","","","1"
"LC00059999","FE_TT_BILL","","75","PAY_ACC_NAME","","VARCHAR2","Y","128","52","36","","",""
"LC00059999","FILE_ATTR","","1","IS_MERGER","","VARCHAR2","Y","58","1","0","","",""
"LC00059999","FILE_ATTR","","2","MERGER_NO","","VARCHAR2","Y","58","1","0","","",""
"LC00059999","FILE_ATTR","","3","IS_CODEBAR","","VARCHAR2","Y","58","2","0","","","1"
"LC00059999","FILE_ATTR","","4","CODEBAR_TYPE","","VARCHAR2","Y","58","1","0","","","1"
"LC00059999","FILE_ATTR","","5","CODEBAR_DATA","","VARCHAR2","Y","58","1","0","","","1"
"LC00059999","FILE_ATTR","","6","X_COORDINATE","","VARCHAR2","Y","58","1","0","","",""
"LC00059999","FILE_ATTR","","7","Y_COORDINATE","","VARCHAR2","Y","58","1","0","","",""
"LC00059999","FILE_ATTR","","8","RULE_TYPE","","VARCHAR2","Y","58","1","0","","","1"
"LC00059999","FILE_ATTR","","9","RULE_NO","盖章规则编号需要在签章平台上存在记录，用于确定使用的印章和盖章位置","VARCHAR2","Y","58","2","0","","",""
"LC00059999","FILE_ATTR","","10","RULE_INFO","","VARCHAR2","Y","58","2","0","","",""
"LC00059999","FILE_ATTR","","11","CERT_NAME","","VARCHAR2","Y","58","1","0","","",""
"LC00059999","FILE_ATTR","","12","SEAL_NAME","","VARCHAR2","Y","58","1","0","","",""
"LC00059999","FILE_ATTR","","13","MODEL_NAME","","VARCHAR2","Y","58","41","4","","",""
"LC00059999","FILE_ATTR","","14","CJ_TYPE","data 代表数据与模版合成签章，file代表读取FILE_PATH文件路径签章","VARCHAR2","Y","58","2","0","","","1"
"LC00059999","FILE_ATTR","","15","REQUEST_TYPE","","VARCHAR2","Y","58","1","0","","","1"
"LC00059999","FILE_ATTR","","16","FILE_PATH","","VARCHAR2","Y","58","1","4","","",""
"LC00059999","FILE_ATTR","","17","FTP_ADDRESS","","VARCHAR2","Y","58","1","61","","",""
"LC00059999","FILE_ATTR","","18","FTP_PORT","","VARCHAR2","Y","58","1","61","","",""
"LC00059999","FILE_ATTR","","19","FTP_USER","","VARCHAR2","Y","58","1","61","","",""
"LC00059999","FILE_ATTR","","20","FTP_PWD","","VARCHAR2","Y","58","1","61","","",""
"LC00059999","FILE_ATTR","","21","FTP_SAVEPATH","","VARCHAR2","Y","58","1","61","","",""
"LC00059999","FILE_ATTR","","22","AREA_SEAL","","VARCHAR2","Y","58","1","0","","",""
"LC00059999","FILE_ATTR","","23","AREA_DATA","","VARCHAR2","Y","58","1","0","","",""
"LC00059999","FILE_ATTR","","24","APP_DATA","","VARCHAR2","Y","58","1","0","","",""
"LC00059999","FILE_ATTR","","25","FILE_TYPE","","VARCHAR2","Y","58","58","0","","",""
"LC00059999","FILE_ATTR","","26","CODEBAR","","VARCHAR2","Y","58","23","9","","","1"
"LC00059999","FILE_ATTR","","27","NB_MAX_PRT_NUM","","NUMBER","Y","58","0","62","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","1","ID","","VARCHAR2","Y","24","24","0","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","2","BUSI_CODE","","VARCHAR2","Y","24","21","0","","","1"
"LC00059999","FNLS_BUSICONT_PAYBOOK","","3","BUSI_NAME","","VARCHAR2","Y","24","1","0","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","4","BUSI_CONT_CODE","","VARCHAR2","Y","24","12","1","","","1"
"LC00059999","FNLS_BUSICONT_PAYBOOK","","5","CONT_CODE","","VARCHAR2","Y","24","9","0","","","1"
"LC00059999","FNLS_BUSICONT_PAYBOOK","","6","BUSI_TYPE","","VARCHAR2","Y","24","1","0","","","1"
"LC00059999","FNLS_BUSICONT_PAYBOOK","","7","IS_CONFIRM_ASSETS","","CHAR","Y","24","2","0","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","8","IS_SATISFY_CONFIRM_ASSETS","","CHAR","Y","24","1","0","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","9","IS_STZF","","CHAR","Y","24","1","0","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","10","IS_ADVANCE_CHARGE","","CHAR","Y","24","0","24","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","11","PAY_APP_DATE","","VARCHAR2","Y","24","10","0","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","12","PAY_TARGET_DATE","","VARCHAR2","Y","24","5","14","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","13","AMT","","NUMBER","Y","24","23","0","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","14","REV_ACCT","","VARCHAR2","Y","24","3","0","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","15","REV_ACCT_NAME","","VARCHAR2","Y","24","3","0","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","16","REV_ACCT_BANK","","VARCHAR2","Y","24","4","0","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","17","REV_ACCT_PROVINCE","","VARCHAR2","Y","24","1","17","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","18","REV_ACCT_CITY","","VARCHAR2","Y","24","1","17","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","19","PAY_ACCT","","VARCHAR2","Y","24","0","24","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","20","PAY_ACCT_NAME","","VARCHAR2","Y","24","0","24","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","21","PAY_ACCT_BANK","","VARCHAR2","Y","24","0","24","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","22","TOTAL_PAID_AMT","","NUMBER","Y","24","22","0","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","23","RAMARK","","VARCHAR2","Y","24","1","20","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","24","IS_INITIAL","","CHAR","Y","24","2","0","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","25","PRE_CALC_INT_DATE","","VARCHAR2","Y","24","3","17","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","26","RTNINT","","NUMBER","Y","24","0","24","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","27","PRE_CALC_INTST_DATE","","VARCHAR2","Y","24","3","17","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","28","RENT_NUM","","VARCHAR2","Y","24","0","24","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","29","INT_END_DATE","","VARCHAR2","Y","24","0","24","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","30","OPERID","","VARCHAR2","Y","24","1","0","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","31","OPERDATE","","VARCHAR2","Y","24","10","0","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","32","CHECKER","","VARCHAR2","Y","24","2","9","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","33","CHECK_DATE","","VARCHAR2","Y","24","5","9","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","34","STATUS","","VARCHAR2","Y","24","2","0","","","1"
"LC00059999","FNLS_BUSICONT_PAYBOOK","","35","CREATE_DATE","","VARCHAR2","Y","24","14","0","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","36","LAST_UPD_DATE","","VARCHAR2","Y","24","14","0","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","37","LAST_UPD_OPERID","","VARCHAR2","Y","24","1","0","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","38","CANCEL_DATE","","VARCHAR2","Y","24","1","22","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","39","CANCEL_REASON","","VARCHAR2","Y","24","1","22","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","40","CANCELER","","VARCHAR2","Y","24","1","22","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","41","APP_CODE","","VARCHAR2","Y","24","17","0","","","1"
"LC00059999","FNLS_BUSICONT_PAYBOOK","","42","DATA_SOURCES","","CHAR","Y","24","1","0","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","43","JSSFDJBH","","VARCHAR2","Y","24","5","18","","",""
"LC00059999","FNLS_BUSICONT_PAYBOOK","","44","CURCD","","VARCHAR2","Y","24","1","0","","",""
"LC00059999","FNLS_BUSI_CONT","","1","BUSI_CONT_CODE","","VARCHAR2","Y","36","36","0","","","1"
"LC00059999","FNLS_BUSI_CONT","","2","CONT_CODE","","VARCHAR2","Y","36","30","0","","","1"
"LC00059999","FNLS_BUSI_CONT","","3","BRANCH_CODE","","VARCHAR2","Y","36","1","0","","","1"
"LC00059999","FNLS_BUSI_CONT","","4","SUPPLIER_CODE","","VARCHAR2","Y","36","5","0","","","1"
"LC00059999","FNLS_BUSI_CONT","","5","SIGN_DATE","","VARCHAR2","Y","36","17","0","","",""
"LC00059999","FNLS_BUSI_CONT","","6","START_DATE","","VARCHAR2","Y","36","17","0","","",""
"LC00059999","FNLS_BUSI_CONT","","7","END_DATE","","VARCHAR2","Y","36","17","0","","",""
"LC00059999","FNLS_BUSI_CONT","","8","FINANCING_AMT","","NUMBER","Y","36","36","0","","",""
"LC00059999","FNLS_BUSI_CONT","","9","DOWN_PAYMENT_RATE","","NUMBER","Y","36","1","0","","",""
"LC00059999","FNLS_BUSI_CONT","","10","SUPPLIER_AGENT","","VARCHAR2","Y","36","1","29","","",""
"LC00059999","FNLS_BUSI_CONT","","11","WARRANTY_GOLD_AMT","","NUMBER","Y","36","1","0","","",""
"LC00059999","FNLS_BUSI_CONT","","12","PRODUCT_TOTAMT","","NUMBER","Y","36","36","0","","",""
"LC00059999","FNLS_BUSI_CONT","","13","IS_ADVANCE_CHARGE","","CHAR","Y","36","2","0","","",""
"LC00059999","FNLS_BUSI_CONT","","14","TOTAL_PAID_AMT","","NUMBER","Y","36","31","1","","",""
"LC00059999","FNLS_BUSI_CONT","","15","IS_STZF","","CHAR","Y","36","1","0","","",""
"LC00059999","FNLS_BUSI_CONT","","16","REV_ACCT","","VARCHAR2","Y","36","7","0","","",""
"LC00059999","FNLS_BUSI_CONT","","17","REV_ACCT_NAME","","VARCHAR2","Y","36","9","0","","",""
"LC00059999","FNLS_BUSI_CONT","","18","REV_ACCT_BANK","","VARCHAR2","Y","36","7","0","","",""
"LC00059999","FNLS_BUSI_CONT","","19","REV_ACCT_PROVINCE","","VARCHAR2","Y","36","1","33","","",""
"LC00059999","FNLS_BUSI_CONT","","20","REV_ACCT_CITY","","VARCHAR2","Y","36","1","33","","",""
"LC00059999","FNLS_BUSI_CONT","","21","REV_ACCT_STZF","","VARCHAR2","Y","36","0","36","","",""
"LC00059999","FNLS_BUSI_CONT","","22","REV_ACCT_NAME_STZF","","VARCHAR2","Y","36","0","36","","",""
"LC00059999","FNLS_BUSI_CONT","","23","REV_ACCT_BANK_STZF","","VARCHAR2","Y","36","0","36","","",""
"LC00059999","FNLS_BUSI_CONT","","24","REV_ACCT_PROVINCE_STZF","","VARCHAR2","Y","36","0","36","","",""
"LC00059999","FNLS_BUSI_CONT","","25","REV_ACCT_CITY_STZF","","VARCHAR2","Y","36","0","36","","",""
"LC00059999","FNLS_BUSI_CONT","","26","IS_CONFIRM_ASSETS","","CHAR","Y","36","1","3","","",""
"LC00059999","FNLS_BUSI_CONT","","27","RAMARK","","VARCHAR2","Y","36","1","32","","",""
"LC00059999","FNLS_BUSI_CONT","","28","CREATE_DATE","","VARCHAR2","Y","36","2","0","","",""
"LC00059999","FNLS_BUSI_CONT","","29","LAST_UPD_DATE","","VARCHAR2","Y","36","2","0","","",""
"LC00059999","FNLS_BUSI_CONT","","30","CUST_TYPE","","CHAR","Y","36","0","36","","","1"
"LC00059999","FNLS_BUSI_CONT","","31","CURCD","","VARCHAR2","Y","36","1","0","","",""
"LC00059999","FNLS_BUSI_CONT","","32","SUPPLIER_NAME","","VARCHAR2","Y","36","7","7","","",""
"LC00059999","FNLS_BUSI_CONT","","33","BUSI_CONT_AMT","","NUMBER","Y","36","0","36","","",""
"LC00059999","FNLS_CONT","","1","ID","","VARCHAR2","Y","31","31","0","","",""
"LC00059999","FNLS_CONT","","2","CONT_CODE","","VARCHAR2","Y","31","31","0","","","1"
